,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,loc_lat,loc_long,dir_from_centre
3437,3437,Plot  Area,Ready To Move,Lingarajapuram,6 Bedroom,,600,7.0,2.0,63.0,13.0117678,77.6278288,north east
3438,3438,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,,1600,3.0,3.0,160.0,13.0027353,77.5703253,north
3439,3439,Plot  Area,Ready To Move,Mallathahalli,2 Bedroom,,1200,2.0,0.0,79.0,12.9623214,77.5057232,west
3440,3440,Plot  Area,Ready To Move,Indira Nagar,6 Bedroom,,2480,4.0,1.0,750.0,12.9732913,77.6404672,east
3441,3441,Super built-up  Area,18-Apr,Jayamahal Extension,3 BHK,,2500,3.0,,270.0,12.999831,77.598535,north east
3442,3442,Plot  Area,Ready To Move,Devanahalli,5 Bedroom,,2400,5.0,3.0,100.0,13.2483502,77.7134377,north east
3443,3443,Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,,1143,2.0,2.0,65.0,12.9080439,77.6472863,south east
3444,3444,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,JRrnauv,1470,2.0,2.0,61.74,12.88576665,77.55275290187642,south
3445,3445,Plot  Area,Ready To Move,Laxminarayana Layout,4 Bedroom,,1584,3.0,2.0,145.0,17.058670000000063,82.16692000000006,north east
3446,3446,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,Vaoodar,1785,3.0,2.0,94.0,12.9552572,77.6984163,east
3447,3447,Super built-up  Area,Ready To Move,Koramangala,3 BHK,,2292,3.0,2.0,286.0,13.2923988,77.7519261,north east
3448,3448,Super built-up  Area,Ready To Move,Kothanur,3 BHK,,1460,3.0,3.0,71.0,13.0613601,77.6493895,north east
3449,3449,Super built-up  Area,Ready To Move,Kasturi Nagar,3 BHK,,1500,2.0,3.0,80.0,13.0044979,77.6603231,east
3450,3450,Plot  Area,Ready To Move,Yelahanka,5 Bedroom,,1200,4.0,1.0,140.0,13.1006982,77.5963454,north
3451,3451,Built-up  Area,Ready To Move,Sanjay nagar,5 BHK,,3300,3.0,,250.0,12.9578658,77.6958748,east
3452,3452,Super built-up  Area,Ready To Move,Chikkalasandra,2 BHK,,1230,2.0,2.0,48.0,12.9121916,77.5476337,south west
3453,3453,Super built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,KHatsFl,650,1.0,1.0,20.0,13.0978039,77.5811889,north
3454,3454,Super built-up  Area,Ready To Move,Benson Town,2 BHK,,1480,2.0,,120.0,12.997803,77.6041749,north east
3455,3455,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1220,2.0,1.0,43.92,13.054713,77.6339258,north east
3456,3456,Super built-up  Area,Ready To Move,Dooravani Nagar,3 BHK,Puceswn,1570,3.0,1.0,115.0,13.007690000000025,77.68194000000005,east
3457,3457,Built-up  Area,Ready To Move,Sadashiva Nagar,3 BHK,,3000,3.0,3.0,400.0,13.014830000000075,77.57771000000008,north
3458,3458,Super built-up  Area,Ready To Move,Mallasandra,3 BHK,Puestig,1665,3.0,2.0,86.91,13.0081486,77.7837101,east
3459,3459,Plot  Area,Ready To Move,Banagiri Nagar,3 Bedroom,,1350,3.0,1.0,380.0,12.92295675,77.55867491163966,south west
3460,3460,Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Adeatlm,4000,5.0,2.0,600.0,12.920441,77.6653284,south east
3461,3461,Plot  Area,Ready To Move,Ramamurthy Nagar,2 Bedroom,,1100,2.0,0.0,68.0,13.0120218,77.6777817,north east
3462,3462,Super built-up  Area,Ready To Move,Kathriguppe,3 BHK,Prone M,1350,2.0,1.0,87.01,12.9329956,77.5569667,south west
3463,3463,Built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Salisal,1719,3.0,2.0,116.0,12.9047595,77.6759172,south east
3464,3464,Super built-up  Area,Ready To Move,Budigere,1 BHK,PrityTr,664,1.0,1.0,35.0,13.1351402,77.74957,north east
3465,3465,Super built-up  Area,18-Dec,Sonnenahalli,2 BHK,Skacak ,1011,2.0,1.0,50.53,12.942335,77.478928,west
3466,3466,Built-up  Area,Ready To Move,Akshya Nagar,6 Bedroom,,2400,6.0,0.0,130.0,13.0694057,77.5451149,north
3467,3467,Super built-up  Area,Ready To Move,Basaveshwara Nagar Yelahanka,3 BHK,,1680,3.0,2.0,85.0,12.986740000000054,77.54389000000003,west
3468,3468,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,VSlistr,704 - 730,2.0,0.0,49.475,13.0371162,77.5280547,north west
3469,3469,Plot  Area,Ready To Move,Thyagaraja Nagar,4 Bedroom,,700,4.0,2.0,110.0,12.931392,77.5683011,south
3470,3470,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Skstark,1520,2.0,2.0,150.0,12.9696365,77.7497448,east
3471,3471,Carpet  Area,Ready To Move,Uttarahalli,3 BHK,Vancya ,1350,2.0,2.0,53.0,12.9055682,77.5455438,south west
3472,3472,Super built-up  Area,15-Nov,Kothanur,3 BHK,Somumys,1760,3.0,,150.0,13.0613601,77.6493895,north east
3473,3473,Super built-up  Area,Ready To Move,Pattandur Agrahara,2 BHK,Shvarji,875,2.0,1.0,33.0,12.9876589,77.7377128,east
3474,3474,Super built-up  Area,Ready To Move,Hennur,2 BHK,Adity T,1231,2.0,2.0,48.0,13.0258087,77.6305067,north east
3475,3475,Super built-up  Area,Ready To Move,Somasundara Palya,2 BHK,Abeesmi,1174,2.0,3.0,74.0,12.89694000000003,77.65592000000004,south east
3476,3476,Built-up  Area,Ready To Move,Munnekollal,3 BHK,DaniaNe,1560,3.0,3.0,75.0,12.94894000000005,77.70930000000004,east
3477,3477,Super built-up  Area,Ready To Move,HOSUR MAIN ROAD,2 BHK,,1464,2.0,2.0,56.0,12.905312,77.6303621,south east
3478,3478,Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,,2200,3.0,2.0,130.0,12.88576665,77.55275290187642,south
3479,3479,Built-up  Area,Ready To Move,Shivaji Nagar,2 BHK,,850,2.0,2.0,55.0,12.9801559,77.6023714,east
3480,3480,Built-up  Area,Ready To Move,Sahyadri Layout,3 BHK,Adthm R,1750,3.0,1.0,180.0,22.34505000000007,85.29885000000007,north east
3481,3481,Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,NCaveun,2024,3.0,,157.0,12.9120761,77.57939318031076,south
3482,3482,Plot  Area,Ready To Move,Mathikere SBM colony,2 Bedroom,,1500,1.0,0.0,160.0,13.03724415,77.55660107557401,north
3483,3483,Plot  Area,Ready To Move,"white field,kadugodi",6 Bedroom,,2100,6.0,,275.0,12.997224571098869,77.75826510366703,east
3484,3484,Super built-up  Area,Ready To Move,Kodihalli,3 BHK,Soianal,2408,4.0,2.0,260.0,12.9624481,77.6463772,east
3485,3485,Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,1.0,44.0,13.2483502,77.7134377,north east
3486,3486,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,,2070,3.0,2.0,225.0,12.9732913,77.6404672,east
3487,3487,Built-up  Area,18-Dec,Electronic City,2 BHK,,1020,2.0,1.0,29.46,12.848759900000001,77.64825295827616,south east
3488,3488,Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,55.0,12.8767919,77.6258806,south east
3489,3489,Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,1575,5.0,1.0,158.0,13.0113153,77.5446972,north west
3490,3490,Plot  Area,Ready To Move,Kodichikkanahalli,4 Bedroom,,3250,4.0,1.0,180.0,12.8966996,77.6124269,south
3491,3491,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1175,2.0,1.0,47.0,12.9055682,77.5455438,south west
3492,3492,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1030,2.0,1.0,34.5,12.9804938,77.7683853,east
3493,3493,Super built-up  Area,18-Jul,Hebbal,2 BHK,Mahosya,1440,2.0,1.0,115.0,13.0382184,77.5919,north
3494,3494,Built-up  Area,Ready To Move,Hoodi,2 BHK,SMaxyay,1500,2.0,1.0,84.0,12.9919033,77.7162015,east
3495,3495,Plot  Area,Ready To Move,Thanisandra,1 Bedroom,,1380,1.0,1.0,62.1,13.054713,77.6339258,north east
3496,3496,Built-up  Area,Ready To Move,Bagalur,2 BHK,Haows M,1200,2.0,3.0,50.0,13.1331868,77.6687093,north east
3497,3497,Built-up  Area,Ready To Move,Vinayak Nagar,1 BHK,,705,1.0,2.0,36.5,32.76150000000007,74.81281000000007,north
3498,3498,Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,2240,5.0,2.0,155.0,12.90593265,77.6754493561861,south east
3499,3499,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Sonosty,1584.01,3.0,1.0,103.0,13.0720352,77.6333905,north east
3500,3500,Super built-up  Area,Ready To Move,P Krishnappa Layout,3 BHK,Apitea ,1340,3.0,3.0,77.0,12.9061542,77.692721,south east
3501,3501,Super built-up  Area,Ready To Move,Green Garden Layout,3 BHK,Mas 2 H,1800,3.0,2.0,70.0,12.87209015,77.64516248660641,south east
3502,3502,Super built-up  Area,Ready To Move,R.T. Nagar,2 BHK,,1200,2.0,3.0,45.0,13.0251833,77.5920609,north
3503,3503,Super built-up  Area,18-Nov,Sarjapur  Road,1 BHK,AsastDe,685,1.0,1.0,40.0,12.920441,77.6653284,south east
3504,3504,Super built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,3.0,42.0,12.8328089,77.5906929,south
3505,3505,Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1230,2.0,2.0,57.0,19.132190000000037,72.89843000000008,north west
3506,3506,Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,1200,5.0,1.0,185.0,12.9939514,77.5480532,north west
3507,3507,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,Aaubyya,1125,2.0,1.0,52.0,12.8966996,77.6124269,south
3508,3508,Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1100,2.0,1.0,54.0,13.0382184,77.5919,north
3509,3509,Plot  Area,18-Aug,Jigani,3 Bedroom,Prllasw,2400,3.0,2.0,149.0,12.7852528,77.6380931,south
3510,3510,Super built-up  Area,18-Jul,Electronic City Phase II,3 BHK,Sryalan,1400,2.0,2.0,41.58,12.8468545,77.6769267,south east
3511,3511,Plot  Area,Ready To Move,Uttarahalli,7 Bedroom,,1200,7.0,2.0,225.0,12.9055682,77.5455438,south west
3512,3512,Super built-up  Area,Ready To Move,Jakkur,3 BHK,Ceezey ,1858,3.0,1.0,98.3,13.0784743,77.6068938,north
3513,3513,Plot  Area,Ready To Move,Adityanagar,1 Bedroom,,1260,1.0,1.0,41.0,25.273070000000075,82.97608000000008,north
3514,3514,Built-up  Area,Ready To Move,Ambedkar Nagar,4 BHK,SoechHa,3530,4.0,2.0,290.0,12.9490851,77.6184873,south east
3515,3515,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,,1185,2.0,2.0,60.0,12.9116225,77.6388622,south east
3516,3516,Plot  Area,Ready To Move,RMV 2nd Stage,2 Bedroom,,1200,2.0,1.0,216.0,13.0299868,77.574051,north
3517,3517,Super built-up  Area,Ready To Move,Hennur,2 BHK,,1255,2.0,1.0,58.0,13.0258087,77.6305067,north east
3518,3518,Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,,3436,6.0,3.0,475.0,12.9995223,77.5505328,north west
3519,3519,Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Brlms P,1335,3.0,2.0,89.0,12.8898043,77.6390627,south east
3520,3520,Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,132.0,12.96577205,77.70809738675412,east
3521,3521,Plot  Area,Ready To Move,Kanaka Nagar,2 Bedroom,,1200,2.0,1.0,125.0,13.0374105,77.6082063,north
3522,3522,Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1397,3.0,2.0,110.0,12.9684441,77.7187843,east
3523,3523,Plot  Area,Ready To Move,Jigani,10 Bedroom,Mae 2ra,1200,10.0,,105.0,12.7852528,77.6380931,south
3524,3524,Super built-up  Area,Ready To Move,Cooke Town,4 BHK,,3950,4.0,,450.0,13.0027852,77.624747,north east
3525,3525,Plot  Area,Ready To Move,Yelahanka New Town,2 Bedroom,KHatsFl,1200,2.0,1.0,130.0,13.0978039,77.5811889,north
3526,3526,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,,1616,3.0,0.0,95.0,12.8957681,77.8671014,east
3527,3527,Plot  Area,Ready To Move,Banashankari Stage III,8 Bedroom,,1200,7.0,2.0,350.0,12.926830000000052,77.55017000000004,south west
3528,3528,Built-up  Area,Ready To Move,Hanumantha Nagar,4 Bedroom,,1270,2.0,1.0,175.0,12.940641,77.5635429,south west
3529,3529,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1140,2.0,2.0,38.55,12.858390000000043,80.18606000000005,east
3530,3530,Super built-up  Area,21-Jan,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,30.0,12.88576665,77.55275290187642,south
3531,3531,Plot  Area,Ready To Move,Varthur,3 Bedroom,,1200,2.0,1.0,98.0,12.9406152,77.7469937,east
3532,3532,Built-up  Area,Ready To Move,Bagalakunte,1 Bedroom,,700,1.0,1.0,162.0,13.05979975,77.49988256500504,north west
3533,3533,Super built-up  Area,18-Jul,Balagere,2 BHK,Soresea,1205.47,2.0,1.0,81.0,12.9377243,77.7280705,east
3534,3534,Plot  Area,Ready To Move,T Dasarahalli,3 Bedroom,,1200,3.0,2.0,130.0,13.04514135,77.51478942729403,north west
3535,3535,Super built-up  Area,Ready To Move,Electronic City,3 BHK,Naireru,1700,3.0,2.0,75.0,12.848759900000001,77.64825295827616,south east
3536,3536,Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,750,4.0,0.0,62.0,13.054713,77.6339258,north east
3537,3537,Super built-up  Area,21-May,Kanakpura Road,2 BHK,GolusLi,1090,2.0,1.0,54.54,12.88576665,77.55275290187642,south
3538,3538,Super built-up  Area,Ready To Move,Yeshwanthpur,4 BHK,IBityin,3600,5.0,,220.0,13.0371162,77.5280547,north west
3539,3539,Built-up  Area,Ready To Move,Kundalahalli,1 BHK,,2400,1.0,0.0,650.0,12.9684441,77.7187843,east
3540,3540,Super built-up  Area,19-Mar,Thanisandra,1 BHK,Bhe 2ko,923,1.0,1.0,60.84,13.054713,77.6339258,north east
3541,3541,Super built-up  Area,18-May,Muthurayya Swamy Layout,4 BHK,MacleK ,3595,6.0,2.0,360.0,12.990170000000035,77.50850000000008,west
3542,3542,Super built-up  Area,Ready To Move,Green Glen Layout,2 BHK,GaentAp,1050,2.0,2.0,48.0,12.9269039,77.6701877,south east
3543,3543,Super built-up  Area,Ready To Move,Whitefield,2 BHK,UKe 2nz,1495,2.0,2.0,79.5,12.9696365,77.7497448,east
3544,3544,Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1482 - 1846,,,93.865,13.0398416,77.6413592,north east
3545,3545,Built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,85.0,13.3397035,77.763495,north east
3546,3546,Super built-up  Area,19-Dec,Dommasandra,3 BHK,,1033,2.0,2.0,31.5,12.8777098,77.7534769,south east
3547,3547,Super built-up  Area,Ready To Move,Electronic City,3 BHK,DSgmax ,1400,2.0,1.0,48.0,12.848759900000001,77.64825295827616,south east
3548,3548,Built-up  Area,Ready To Move,Indira Nagar,1 Bedroom,,500,1.0,0.0,70.0,12.9732913,77.6404672,east
3549,3549,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ascid P,944,2.0,1.0,35.0,12.920441,77.6653284,south east
3550,3550,Built-up  Area,Ready To Move,Whitefield,5 Bedroom,,3250,5.0,0.0,290.0,12.9696365,77.7497448,east
3551,3551,Super built-up  Area,19-Mar,Whitefield,2 BHK,Prtates,1216,2.0,1.0,66.48,12.9696365,77.7497448,east
3552,3552,Super built-up  Area,Ready To Move,Thirumenahalli,2 BHK,,1100,2.0,1.0,39.5,13.0901794,77.6334125,north east
3553,3553,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Moity S,1743,3.0,2.0,93.25,13.054713,77.6339258,north east
3554,3554,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Pyikad ,1274,2.0,2.0,48.42,13.1006982,77.5963454,north
3555,3555,Super built-up  Area,Ready To Move,Lavelle Road,3 BHK,,2500,3.0,2.0,425.0,12.9749487,77.5997248,east
3556,3556,Super built-up  Area,Ready To Move,Mysore Road,3 BHK,SaodySa,1512,2.0,2.0,110.0,12.9467026,77.5300705,south west
3557,3557,Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3100,5.0,1.0,385.0,12.903764,77.5966233,south
3558,3558,Super built-up  Area,Ready To Move,Cox Town,3 BHK,,1650,3.0,3.0,100.0,12.9954832,77.6208684,north east
3559,3559,Built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1875,3.0,1.0,55.0,12.8529125,77.6556155,south east
3560,3560,Built-up  Area,Ready To Move,Whitefield,3 BHK,,1350,3.0,2.0,54.0,12.9696365,77.7497448,east
3561,3561,Super built-up  Area,Ready To Move,Rajiv Gandhi Nagar,2 BHK,,1219,2.0,2.0,40.0,13.0702555,77.5838453,north
3562,3562,Plot  Area,Ready To Move,Goraguntepalya,4 Bedroom,,1200,4.0,1.0,150.0,13.0284078,77.5408961,north west
3563,3563,Plot  Area,Ready To Move,Sarjapura - Attibele Road,3 Bedroom,,2400,3.0,3.0,85.0,12.847179405659448,77.78246341126294,south east
3564,3564,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,1141,2.0,1.0,44.4,13.0216149,77.6574918,north east
3565,3565,Super built-up  Area,Ready To Move,Anandapura,2 BHK,ViensRK,1151,2.0,1.0,43.1,13.0239276,77.6923621,north east
3566,3566,Plot  Area,Ready To Move,Bommenahalli,3 Bedroom,Prana S,832,3.0,1.0,77.0,13.0742536,77.7465943,north east
3567,3567,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Shthi S,915,2.0,1.0,38.0,12.920441,77.6653284,south east
3568,3568,Plot  Area,Ready To Move,Rajankunte,3 Bedroom,,3259,3.0,0.0,270.0,13.1741337,77.5650242,north
3569,3569,Super built-up  Area,22-Dec,Bannerghatta Road,2 BHK,PrarePa,1115,2.0,1.0,65.12,12.8905219,77.598149,south
3570,3570,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,139.0,13.0137105,77.4834544,north west
3571,3571,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,MCngeha,1200,2.0,2.0,53.0,12.9846713,77.6790908,east
3572,3572,Super built-up  Area,Ready To Move,Singasandra,2 BHK,Phhidx ,1300,2.0,2.0,65.0,12.88027485,77.65475374894244,south east
3573,3573,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Amivace,1457,2.0,2.0,85.0,12.9279555,77.6807658,south east
3574,3574,Super built-up  Area,Ready To Move,Kannamangala,2 BHK,Marnaer,1262,2.0,2.0,55.0,13.2151923,77.6667197,north
3575,3575,Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1196,3.0,1.0,150.0,13.151252549999999,77.66932628424266,north east
3576,3576,Super built-up  Area,18-Aug,Ananth Nagar,2 BHK,,900,2.0,2.0,22.5,12.954080000000033,77.54135000000008,south west
3577,3577,Built-up  Area,Ready To Move,Attibele,1 BHK,Jae 1hu,420,1.0,1.0,17.0,12.7782588,77.7712834,south east
3578,3578,Super built-up  Area,Ready To Move,Kanakapura,2 BHK,,1160,2.0,1.0,46.39,12.88857085,77.56336379757902,south
3579,3579,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1115,2.0,2.0,50.0,12.9047595,77.6759172,south east
3580,3580,Built-up  Area,Ready To Move,JP Nagar,3 BHK,,1315,2.0,1.0,85.4,12.9072515,77.5782713,south
3581,3581,Built-up  Area,Ready To Move,Babusapalaya,2 BHK,,1500,2.0,2.0,57.0,13.0283523,77.650469,north east
3582,3582,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SruntFa,1127,2.0,1.0,68.0,12.9116225,77.6388622,south east
3583,3583,Super built-up  Area,18-Feb,Kundalahalli,3 BHK,Dieldli,1397,3.0,2.0,104.0,12.9684441,77.7187843,east
3584,3584,Built-up  Area,20-Dec,Whitefield,2 BHK,,1173,2.0,1.0,60.0,12.9696365,77.7497448,east
3585,3585,Super built-up  Area,Ready To Move,Sompura,2 BHK,,1090,2.0,2.0,28.0,12.8778283,77.4972385,south west
3586,3586,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Maana E,2720,5.0,,210.0,12.920441,77.6653284,south east
3587,3587,Super built-up  Area,18-May,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,76.0,13.0784743,77.6068938,north
3588,3588,Super built-up  Area,Ready To Move,6th Block Rajaji Nagar,4 BHK,,3200,3.0,3.0,190.0,12.9878325,77.5578629,north west
3589,3589,Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Daivon ,858,2.0,1.0,31.57,12.920441,77.6653284,south east
3590,3590,Super built-up  Area,21-Mar,Talaghattapura,3 BHK,Sodgere,1868,3.0,1.0,121.0,12.86480000000006,77.53288000000003,south west
3591,3591,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1689.28,3.0,2.0,91.2,12.9055682,77.5455438,south west
3592,3592,Built-up  Area,Ready To Move,Vishwapriya Layout,4 BHK,,600,3.0,2.0,73.0,19.910470000000032,75.35541000000006,north
3593,3593,Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1425,3.0,3.0,49.88,12.965283249999999,77.59445195,south east
3594,3594,Plot  Area,Ready To Move,Subramanyapura,6 Bedroom,,1200,6.0,2.0,170.0,12.914506,77.5604592,south
3595,3595,Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1350,2.0,1.0,100.0,13.2338969,77.5947061,north
3596,3596,Built-up  Area,Ready To Move,Channasandra,6 Bedroom,,4200,6.0,0.0,180.0,12.9804938,77.7683853,east
3597,3597,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ihnueut,1310,2.0,1.0,85.0,12.9055682,77.5455438,south west
3598,3598,Super built-up  Area,18-Jun,Haralur Road,4 BHK,SNnia E,2805 - 3565,,,175.0,12.8922203,77.6558048,south east
3599,3599,Super built-up  Area,Ready To Move,MLA Layout,2 BHK,,970,2.0,1.0,40.0,13.041360000000054,77.58050000000003,north
3600,3600,Super built-up  Area,18-May,Kundalahalli,3 BHK,Dieldli,1397,3.0,3.0,108.0,12.9684441,77.7187843,east
3601,3601,Super built-up  Area,18-Jul,Sarjapur,2 BHK,Vehes L,1157,2.0,1.0,40.0,12.932266649999999,77.68374728308987,east
3602,3602,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1125,2.0,1.0,61.2,12.9047595,77.6759172,south east
3603,3603,Super built-up  Area,Ready To Move,Sonnenahalli,2 BHK,DSgam S,1157,2.0,1.0,42.0,12.942335,77.478928,west
3604,3604,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,BModsen,1241,2.0,1.0,82.0,12.920441,77.6653284,south east
3605,3605,Super built-up  Area,19-Dec,Binny Pete,1 BHK,She 2rk,660,1.0,1.0,62.0,12.966750000000047,77.55946000000006,west
3606,3606,Built-up  Area,Ready To Move,Marathahalli,4 BHK,PueraRi,4000,4.0,3.0,220.0,12.9552572,77.6984163,east
3607,3607,Super built-up  Area,Ready To Move,Rajiv Nagar,4 BHK,PuoodSk,2340,4.0,1.0,148.0,12.92628595,77.59232380254548,south
3608,3608,Built-up  Area,Ready To Move,Venkatadri Layout,1 BHK,Raiyai ,596,1.0,1.0,42.0,12.909200000000055,77.50807000000003,south west
3609,3609,Super built-up  Area,Ready To Move,Koramangala Industrial Layout,16 BHK,,10000,16.0,,550.0,12.93479000000002,77.61326000000008,south east
3610,3610,Plot  Area,Ready To Move,Kyalasanahalli,4 Bedroom,UpowsMe,1200,4.0,3.0,110.0,13.0564575,77.6591321,north east
3611,3611,Super built-up  Area,Ready To Move,Ambedkar Colony,3 BHK,RMcesa ,1910,3.0,1.0,190.0,13.0457579,77.52921856814623,north west
3612,3612,Super built-up  Area,Ready To Move,Brookefield,2 BHK,CidgeKn,1139,2.0,2.0,80.0,12.9668213,77.7168891,east
3613,3613,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,5.0,2.0,225.0,13.0137105,77.4834544,north west
3614,3614,Super built-up  Area,19-Aug,Sarjapura - Attibele Road,2 BHK,,1033,2.0,2.0,28.41,12.847179405659448,77.78246341126294,south east
3615,3615,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1168,2.0,2.0,64.08,13.0371162,77.5280547,north west
3616,3616,Super built-up  Area,Ready To Move,Chandapura,2 BHK,,877,2.0,3.0,42.0,12.8004439,77.7062826,south east
3617,3617,Built-up  Area,18-Jul,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,75.0,12.8496783,77.6649749,south east
3618,3618,Built-up  Area,Ready To Move,B Narayanapura,3 BHK,ShentAp,1405,2.0,2.0,70.0,12.9980556,77.6848622,east
3619,3619,Super built-up  Area,Ready To Move,Siddapura,3 BHK,,1800,3.0,3.0,65.0,12.9542596,77.7309743,east
